"age_log_days","age_years","sex","white_matter_volume"
9.14092598309183,25.56,"Female",-1.55156959538566
9.14131714288559,25.57,"Female",0.0564955387107022
9.14170814973319,25.58,"Female",1.90952494222166
9.14209900375419,25.59,"Female",1.75958036036483
9.14248970506801,25.6,"Female",3.03409269149566
9.14288025379393,25.61,"Female",2.14217566583872
9.14327065005108,25.62,"Female",2.1600610253705
9.14366089395847,25.63,"Female",-0.391246573758085
9.14405098563496,25.64,"Female",-0.700587949283318
9.14444092519927,25.65,"Female",0.252743185668597
9.14483071276998,25.66,"Female",-1.86081664006654
9.14522034846554,25.67,"Female",1.1595855884565
9.14560983240425,25.68,"Female",0.903053549466333
9.14599916470428,25.69,"Female",0.396226627259692
9.14638834548366,25.7,"Female",1.64633846147088
9.14677737486029,25.71,"Female",-1.2575819312782
9.14716625295191,25.72,"Female",-2.09755365700696
9.14755497987614,25.73,"Female",2.32623836321063
9.14794355575047,25.74,"Female",-0.448893371239723
9.14833198069224,25.75,"Female",-0.274349182838578
9.14872025481865,25.76,"Female",0.494574867304756
9.14910837824677,25.77,"Female",-0.0977012171148379
9.14949635109353,25.78,"Female",3.48723858861244
9.14988417347574,25.79,"Female",3.119406842782
9.15027184551006,25.8,"Female",1.36677171049898
9.15065936731301,25.81,"Female",0.897602217320199
9.15104673900099,25.82,"Female",0.174711390633352
9.15143396069024,25.83,"Female",3.0441287036727
9.15182103249689,25.84,"Female",1.68991618201774
9.15220795453693,25.85,"Female",1.63894743960426
9.1525947269262,25.86,"Female",-1.41393790703913
9.15298134978043,25.87,"Female",2.81720930548471
9.15336782321519,25.88,"Female",0.172499038658256
9.15375414734594,25.89,"Female",1.8532997513439
9.15414032228798,25.9,"Female",1.3296545397814
9.15452634815651,25.91,"Female",3.58409614042848
9.15491222506657,25.92,"Female",3.63634041620994
9.15529795313306,25.93,"Female",3.54846341342472
9.15568353247079,25.94,"Female",1.07165317084398
9.15606896319439,25.95,"Female",1.02113907104905
9.15645424541838,25.96,"Female",1.39074852629101
9.15683937925715,25.97,"Female",2.08450183792892
9.15722436482494,25.98,"Female",1.15966295887736
9.15760920223589,25.99,"Female",-1.14767928047099
9.15799389160397,26,"Female",-0.374934982003566
9.15837843304305,26.01,"Female",-0.733532394609477
9.15876282666685,26.02,"Female",0.0135399982906721
9.15914707258896,26.03,"Female",3.49041586734718
9.15953117092286,26.04,"Female",1.02878626331859
9.15991512178187,26.05,"Female",2.37440854829104
9.16029892527919,26.06,"Female",1.02616143249543
9.1606825815279,26.07,"Female",2.86453869724496
9.16106609064094,26.08,"Female",-2.03886318584348
9.16144945273113,26.09,"Female",0.344517558499414
9.16183266791114,26.1,"Female",1.01813249240843
9.16221573629353,26.11,"Female",1.8321697724114
9.16259865799072,26.12,"Female",0.754517047982475
9.16298143311501,26.13,"Female",0.791469642092306
9.16336406177857,26.14,"Female",3.15136871288143
9.16374654409342,26.15,"Female",2.25398413802472
9.16412888017149,26.16,"Female",0.570423394047486
9.16451107012455,26.17,"Female",1.03041961621772
9.16489311406425,26.18,"Female",2.35930879058636
9.16527501210211,26.19,"Female",-1.71976697867206
9.16565676434954,26.2,"Female",2.62771604223929
9.16603837091781,26.21,"Female",3.5430883222999
9.16641983191804,26.22,"Female",0.0805649074784276
9.16680114746127,26.23,"Female",1.21807566627304
9.16718231765838,26.24,"Female",-1.58949226587007
9.16756334262012,26.25,"Female",0.904540488639405
9.16794422245714,26.26,"Female",1.57568683170934
9.16832495727994,26.27,"Female",-0.224735750756236
9.1687055471989,26.28,"Female",0.927651169587018
9.16908599232428,26.29,"Female",-0.536160923318311
9.16946629276621,26.3,"Female",0.935517011154547
9.16984644863469,26.31,"Female",0.67376833204487
9.17022646003961,26.32,"Female",1.96332305744163
9.17060632709071,26.33,"Female",2.40200499682192
9.17098604989763,26.34,"Female",3.98536341994176
9.17136562856986,26.35,"Female",2.56511738727924
9.1717450632168,26.36,"Female",0.359658018642484
9.17212435394769,26.37,"Female",0.746250211324002
9.17250350087166,26.38,"Female",4.10854135958546
9.17288250409772,26.39,"Female",-1.01426272792295
9.17326136373476,26.4,"Female",0.854893962172883
9.17364007989153,26.41,"Female",5.2452935010623
9.17401865267667,26.42,"Female",0.395435376368435
9.17439708219869,26.43,"Female",-1.03046362161022
9.17477536856598,26.44,"Female",1.54114474408013
9.1751535118868,26.45,"Female",-1.16717088013869
9.1755315122693,26.46,"Female",-1.44690805787702
9.1759093698215,26.47,"Female",0.661027728990548
9.1762870846513,26.48,"Female",-1.03541697018849
9.17666465686647,26.49,"Female",0.223494116000225
9.17704208657467,26.5,"Female",3.22069187327963
9.17741937388343,26.51,"Female",4.45213027949719
9.17779651890015,26.52,"Female",-0.213599146859011
9.17817352173214,26.53,"Female",0.259982515541586
9.17855038248655,26.54,"Female",1.45968589246951
9.17892710127044,26.55,"Female",-0.810564146769603
9.17930367819072,26.56,"Female",0.971644173763545
9.17968011335421,26.57,"Female",-0.821962750199895
9.18005640686759,26.58,"Female",-0.423473783607581
9.18043255883742,26.59,"Female",0.785672158343174
9.18080856937014,26.6,"Female",0.837456918287943
9.18118443857209,26.61,"Female",2.40561688203687
9.18156016654946,26.62,"Female",0.281085422249301
9.18193575340833,26.63,"Female",1.96365588045624
9.18231119925468,26.64,"Female",-1.98751485472481
9.18268650419435,26.65,"Female",1.43692472583073
9.18306166833305,26.66,"Female",2.43611941690729
9.18343669177641,26.67,"Female",0.866039037036555
9.18381157462991,26.68,"Female",0.715201034605066
9.18418631699892,26.69,"Female",0.263647153612945
9.1845609189887,26.7,"Female",1.2083150809727
9.18493538070436,26.71,"Female",2.38161947301369
9.18530970225094,26.72,"Female",2.57291035195846
9.18568388373332,26.73,"Female",1.35254523011737
9.18605792525629,26.74,"Female",0.0698676898456619
9.18643182692451,26.75,"Female",3.92882278279002
9.18680558884252,26.76,"Female",2.63126485425545
9.18717921111475,26.77,"Female",-0.665712119848067
9.18755269384552,26.78,"Female",1.28245634210634
9.18792603713901,26.79,"Female",-1.90501593197559
9.1882992410993,26.8,"Female",-1.88437629535513
9.18867230583036,26.81,"Female",-0.494412483041714
9.18904523143602,26.82,"Female",0.970679147460802
9.18941801802002,26.83,"Female",-0.0625865932970527
9.18979066568597,26.84,"Female",3.02152376648242
9.19016317453737,26.85,"Female",4.4916905044614
9.19053554467758,26.86,"Female",2.46426039120751
9.19090777620989,26.87,"Female",3.06432098042798
9.19127986923744,26.88,"Female",2.37322217038217
9.19165182386326,26.89,"Female",2.76883489969057
9.19202364019029,26.9,"Female",5.11584408239332
9.19239531832131,26.91,"Female",-0.310191707238485
9.19276685835902,26.92,"Female",-1.17867300485417
9.193138260406,26.93,"Female",5.36521426978676
9.19350952456471,26.94,"Female",-0.114904332613052
9.1938806509375,26.95,"Female",-1.36096997118634
9.1942516396266,26.96,"Female",-0.939428124318699
9.19462249073413,26.97,"Female",2.14303931185441
9.1949932043621,26.98,"Female",-0.0685027267636313
9.1953637806124,26.99,"Female",0.169114755518407
9.19573421958682,27,"Female",0.324342352007453
9.19610452138702,27.01,"Female",2.41027123170606
9.19647468611454,27.02,"Female",0.744205240435394
9.19684471387085,27.03,"Female",2.34398135421204
9.19721460475725,27.04,"Female",0.9822112432642
9.19758435887498,27.05,"Female",2.80519842106811
9.19795397632513,27.06,"Female",2.22444038957104
9.1983234572087,27.07,"Female",1.70770849600399
9.19869280162657,27.08,"Female",2.05026090042843
9.1990620096795,27.09,"Female",-2.30960262140363
9.19943108146815,27.1,"Female",0.631960537580273
9.19980001709307,27.11,"Female",0.15665142492755
9.20016881665469,27.12,"Female",-1.84171616916402
9.20053748025333,27.13,"Female",1.11208126376238
9.20090600798921,27.14,"Female",1.85100731165517
9.20127439996244,27.15,"Female",1.77024164169401
9.20164265627299,27.16,"Female",-0.385838313174426
9.20201077702075,27.17,"Female",1.39748547348407
9.20237876230549,27.18,"Female",1.46097414273373
9.20274661222687,27.19,"Female",3.89308018242531
9.20311432688444,27.2,"Female",-1.1193395062495
9.20348190637765,27.21,"Female",1.94780586938003
9.20384935080581,27.22,"Female",0.194429417129084
9.20421666026816,27.23,"Female",1.18984063579847
9.2045838348638,27.24,"Female",-1.1545047995659
9.20495087469174,27.25,"Female",-0.727594686454126
9.20531777985088,27.26,"Female",-1.85958039635474
9.20568455043999,27.27,"Female",0.602612743896839
9.20605118655775,27.28,"Female",1.10655944847927
9.20641768830274,27.29,"Female",0.315558538753851
9.20678405577341,27.3,"Female",-0.694738400158125
9.2071502890681,27.31,"Female",1.77451859059153
9.20751638828508,27.32,"Female",2.29784465783448
9.20788235352247,27.33,"Female",0.268263034293974
9.2082481848783,27.34,"Female",3.11905502687283
9.20861388245048,27.35,"Female",-1.46703834031874
9.20897944633684,27.36,"Female",1.92803181781642
9.20934487663508,27.37,"Female",2.06528401715009
9.20971017344279,27.38,"Female",-0.698898983808296
9.21007533685748,27.39,"Female",1.6900817802089
9.21044036697652,27.4,"Female",1.86890387598517
9.21080526389719,27.41,"Female",2.68750907932477
9.21117002771666,27.42,"Female",1.34054709881551
9.211534658532,27.43,"Female",-0.78490952397423
9.21189915644018,27.44,"Female",-0.211831713990345
9.21226352153803,27.45,"Female",-0.136590396955219
9.21262775392232,27.46,"Female",2.38624763782537
9.21299185368967,27.47,"Female",-0.316156153041547
9.21335582093664,27.48,"Female",-1.26887075726175
9.21371965575965,27.49,"Female",1.52822856182584
9.21408335825502,27.5,"Female",2.12486436810891
9.21444692851897,27.51,"Female",4.22494971286923
9.21481036664763,27.52,"Female",2.02922881849303
9.21517367273701,27.53,"Female",0.651850047425851
9.215536846883,27.54,"Female",0.933963903294325
9.21589988918142,27.55,"Female",-0.875914575569842
9.21626279972795,27.56,"Female",4.35404633332316
9.2166255786182,27.57,"Female",-0.651420888869228
9.21698822594765,27.58,"Female",0.860470937933101
9.21735074181169,27.59,"Female",1.93347141616184
9.2177131263056,27.6,"Female",-1.95484116209588
9.21807537952455,27.61,"Female",2.24661107606438
9.21843750156364,27.62,"Female",1.14716134191671
9.21879949251782,27.63,"Female",0.381141468283309
9.21916135248196,27.64,"Female",1.40471314321016
9.21952308155084,27.65,"Female",-0.16091073898454
9.2198846798191,27.66,"Female",-3.1483573692501
9.22024614738133,27.67,"Female",1.73619956473981
9.22060748433196,27.68,"Female",-0.144055140642302
9.22096869076536,27.69,"Female",3.16440446363941
9.22132976677578,27.7,"Female",-0.820873830769561
9.22169071245738,27.71,"Female",1.74419165194858
9.22205152790419,27.72,"Female",1.53828504870396
9.22241221321018,27.73,"Female",0.519693342059886
9.22277276846918,27.74,"Female",-1.31169504983837
9.22313319377493,27.75,"Female",0.903318026680854
9.2234934892211,27.76,"Female",-1.62522989734639
9.2238536549012,27.77,"Female",-0.684304419872985
9.22421369090869,27.78,"Female",-0.62476869575527
9.2245735973369,27.79,"Female",2.6512655027226
9.22493337427908,27.8,"Female",-2.10008680791559
9.22529302182837,27.81,"Female",-0.853856057992685
9.22565254007779,27.82,"Female",-1.68739581338686
9.22601192912029,27.83,"Female",1.22233348386527
9.22637118904871,27.84,"Female",1.39464358826046
9.22673031995578,27.85,"Female",3.45618083484482
9.22708932193415,27.86,"Female",-0.674297420452862
9.22744819507635,27.87,"Female",3.29623972208592
9.22780693947481,27.88,"Female",1.38154363831446
9.22816555522189,27.89,"Female",0.905146252105085
9.22852404240981,27.9,"Female",1.84493072813088
9.22888240113072,27.91,"Female",-1.0905482372214
9.22924063147666,27.92,"Female",0.180532083745175
9.22959873353958,27.93,"Female",-0.564769069317236
9.22995670741131,27.94,"Female",4.08651737750341
9.2303145531836,27.95,"Female",-0.798253809870542
9.2306722709481,27.96,"Female",0.660132100227336
9.23102986079636,27.97,"Female",1.33943487102618
9.23138732281983,27.98,"Female",-3.17747214015281
9.23174465710985,27.99,"Female",1.5586206112468
9.2321018637577,28,"Female",-2.63971989128268
9.23245894285451,28.01,"Female",1.17565341070254
9.23281589449135,28.02,"Female",-2.41870025551406
9.23317271875919,28.03,"Female",-0.597709294903133
9.23352941574888,28.04,"Female",0.642448374595925
9.2338859855512,28.05,"Female",-0.654171026531889
9.23424242825681,28.06,"Female",-1.51860168922279
9.23459874395628,28.07,"Female",3.56979007993675
9.2349549327401,28.08,"Female",0.831632214865921
9.23531099469864,28.09,"Female",3.74219917794123
9.23566692992219,28.1,"Female",-0.631398891871472
9.23602273850093,28.11,"Female",-0.336889052064386
9.23637842052496,28.12,"Female",3.65493279959989
9.23673397608426,28.13,"Female",0.549376065218147
9.23708940526874,28.14,"Female",0.404770593519943
9.23744470816819,28.15,"Female",2.42008467188266
9.23779988487233,28.16,"Female",-0.593964511942007
9.23815493547077,28.17,"Female",-1.72094717435983
9.23850986005302,28.18,"Female",1.03448381644457
9.23886465870851,28.19,"Female",-0.298527853616089
9.23921933152656,28.2,"Female",0.202746841426873
9.2395738785964,28.21,"Female",1.28364781603602
9.23992830000716,28.22,"Female",-2.15115947702846
9.24028259584789,28.23,"Female",-2.13089093772448
9.24063676620753,28.24,"Female",2.33375113448347
9.24099081117494,28.25,"Female",0.445946033525355
9.24134473083887,28.26,"Female",2.07954114847928
9.24169852528799,28.27,"Female",0.163542939181991
9.24205219461086,28.28,"Female",1.29647086533505
9.24240573889597,28.29,"Female",1.14327456217746
9.24275915823168,28.3,"Female",-0.902168154863606
9.2431124527063,28.31,"Female",2.39292071898562
9.24346562240801,28.32,"Female",1.79549302653676
9.24381866742492,28.33,"Female",0.672447724683998
9.24417158784503,28.34,"Female",0.359792431243695
9.24452438375625,28.35,"Female",4.15137808459783
9.24487705524642,28.36,"Female",-2.29434150481812
9.24522960240325,28.37,"Female",-1.23419939690653
9.24558202531439,28.38,"Female",3.12913038256873
9.24593432406737,28.39,"Female",0.095156630364442
9.24628649874965,28.4,"Female",-2.43503216673652
9.24663854944859,28.41,"Female",-0.248445400191282
9.24699047625145,28.42,"Female",1.38608453548914
9.2473422792454,28.43,"Female",2.24386736956183
9.24769395851753,28.44,"Female",1.16485364203488
9.24804551415483,28.45,"Female",-0.61935699814254
9.2483969462442,28.46,"Female",-2.13870209431598
9.24874825487244,28.47,"Female",2.96780661897452
9.24909944012627,28.48,"Female",0.298414185930588
9.24945050209231,28.49,"Female",-0.621105447682519
9.2498014408571,28.5,"Female",-0.516845543059885
9.25015225650707,28.51,"Female",1.8088274088788
9.25050294912859,28.52,"Female",-1.9633922058008
9.2508535188079,28.53,"Female",-0.225615628502665
9.25120396563118,28.54,"Female",2.34436905873639
9.25155428968451,28.55,"Female",1.22032949307395
9.25190449105387,28.56,"Female",1.05388929623921
9.25225456982517,28.57,"Female",0.636424427337752
9.25260452608421,28.58,"Female",-0.841878709314967
9.25295435991671,28.59,"Female",0.126654230028207
9.2533040714083,28.6,"Female",-1.05249133463045
9.25365366064451,28.61,"Female",1.60342967833179
9.2540031277108,28.62,"Female",0.942072512429185
9.25435247269252,28.63,"Female",-0.461191012501437
9.25470169567494,28.64,"Female",2.14087538488387
9.25505079674324,28.65,"Female",2.67617576948155
9.25539977598252,28.66,"Female",1.9189259595947
9.25574863347777,28.67,"Female",1.847690484488
9.25609736931391,28.68,"Female",-0.515410949082863
9.25644598357576,28.69,"Female",1.98730652463908
9.25679447634807,28.7,"Female",-1.65750580679194
9.25714284771546,28.71,"Female",1.89975888240756
9.25749109776251,28.72,"Female",2.53398686062446
9.25783922657369,28.73,"Female",0.875142220114068
9.25818723423337,28.74,"Female",0.108421833669639
9.25853512082585,28.75,"Female",-0.603916865527984
9.25888288643534,28.76,"Female",-1.85473875023056
9.25923053114595,28.77,"Female",-0.111562250122902
9.25957805504171,28.78,"Female",-0.0117273572110101
9.25992545820658,28.79,"Female",2.14080570693597
9.26027274072439,28.8,"Female",-1.49327027935508
9.26061990267893,28.81,"Female",0.0545540644589749
9.26096694415387,28.82,"Female",-0.443857221242385
9.2613138652328,28.83,"Female",-0.311528723855427
9.26166066599924,28.84,"Female",1.27263412076704
9.2620073465366,28.85,"Female",0.280381501599684
9.26235390692822,28.86,"Female",0.374843489671558
9.26270034725733,28.87,"Female",0.943338474865167
9.26304666760712,28.88,"Female",-2.27908728387377
9.26339286806063,28.89,"Female",0.0349325369891468
9.26373894870088,28.9,"Female",0.389234270813353
9.26408490961075,28.91,"Female",-0.255488839488584
9.26443075087306,28.92,"Female",1.47190699189155
9.26477647257054,28.93,"Female",-2.08801001379434
9.26512207478583,28.94,"Female",-4.2546527877171
9.2654675576015,28.95,"Female",-1.72316032563618
9.26581292110001,28.96,"Female",0.925847152606816
9.26615816536375,28.97,"Female",2.96046507706092
9.26650329047503,28.98,"Female",2.64678587241447
9.26684829651606,28.99,"Female",-2.06653979038611
9.26719318356897,29,"Female",-1.15709796640996
9.2675379517158,29.01,"Female",1.87225843897796
9.26788260103853,29.02,"Female",0.154236097178975
9.26822713161903,29.03,"Female",0.875444136820672
9.26857154353909,29.04,"Female",1.30494256551813
9.26891583688041,29.05,"Female",1.84279519130658
9.26926001172463,29.06,"Female",2.73100260009217
9.26960406815328,29.07,"Female",0.35483754963356
9.26994800624781,29.08,"Female",0.18877755360548
9.2702918260896,29.09,"Female",-3.00586794435846
9.27063552775994,29.1,"Female",1.36358641586645
9.27097911134002,29.11,"Female",-0.0799095482159607
9.27132257691098,29.12,"Female",-2.06994513964318
9.27166592455383,29.13,"Female",0.316676892143097
9.27200915434955,29.14,"Female",0.82493141959517
9.27235226637899,29.15,"Female",-1.95389096440782
9.27269526072295,29.16,"Female",-0.718677153395452
9.27303813746212,29.17,"Female",0.335875964529077
9.27338089667713,29.18,"Female",-1.73746375275794
9.27372353844851,29.19,"Female",0.150896090171227
9.27406606285673,29.2,"Female",0.211271593276419
9.27440846998214,29.21,"Female",2.56330913414975
9.27475075990504,29.22,"Female",2.15077390097292
9.27509293270565,29.23,"Female",-1.07178866196883
9.27543498846407,29.24,"Female",2.79419977834126
9.27577692726036,29.25,"Female",1.16077756759121
9.27611874917447,29.26,"Female",-2.66664952016685
9.27646045428629,29.27,"Female",-1.49832913398623
9.2768020426756,29.28,"Female",-1.20088671692784
9.27714351442213,29.29,"Female",-0.172648437391496
9.27748486960551,29.3,"Female",-0.783637594608838
9.27782610830529,29.31,"Female",-1.82758466991414
9.27816723060094,29.32,"Female",-1.88317511542886
9.27850823657185,29.33,"Female",2.11946996424182
9.27884912629733,29.34,"Female",0.326544153929645
9.2791898998566,29.35,"Female",0.274732834279977
9.27953055732881,29.36,"Female",-0.0244353480679708
9.27987109879302,29.37,"Female",1.22758633689549
9.28021152432822,29.38,"Female",0.87800987980592
9.28055183401332,29.39,"Female",0.587773818846115
9.28089202792713,29.4,"Female",3.83173925869393
9.2812321061484,29.41,"Female",-0.70194349400077
9.28157206875578,29.42,"Female",1.33455279250675
9.28191191582787,29.43,"Female",2.02995102665713
9.28225164744317,29.44,"Female",0.434820541331249
9.28259126368009,29.45,"Female",-1.99055391630988
9.28293076461698,29.46,"Female",-0.628442708755214
9.2832701503321,29.47,"Female",0.839240509159232
9.28360942090363,29.48,"Female",-0.821412474395204
9.28394857640968,29.49,"Female",0.324263828376384
9.28428761692827,29.5,"Female",-0.806479222056009
9.28462654253734,29.51,"Female",0.847560575309576
9.28496535331476,29.52,"Female",2.08829086398616
9.28530404933832,29.53,"Female",-1.09358769135755
9.28564263068573,29.54,"Female",-1.80627450445832
9.2859810974346,29.55,"Female",-1.02464786206108
9.28631944966249,29.56,"Female",-0.185994238635904
9.28665768744688,29.57,"Female",-1.12917898838417
9.28699581086514,29.58,"Female",-1.9979648879347
9.28733381999461,29.59,"Female",2.66147452687659
9.28767171491251,29.6,"Female",-0.855823080019752
9.28800949569599,29.61,"Female",1.42681582977319
9.28834716242214,29.62,"Female",-1.49270712985064
9.28868471516797,29.63,"Female",-0.676629005334678
9.28902215401038,29.64,"Female",0.593769051581136
9.28935947902623,29.65,"Female",-0.307561534015707
9.28969669029228,29.66,"Female",1.17934073596974
9.29003378788522,29.67,"Female",0.721785677454129
9.29037077188167,29.68,"Female",0.130187703104887
9.29070764235816,29.69,"Female",-0.45015534604629
9.29104439939115,29.7,"Female",-2.10389588901395
9.29138104305701,29.71,"Female",-1.2864372851085
9.29171757343205,29.72,"Female",-1.85971234382026
9.2920539905925,29.73,"Female",-0.326797784977294
9.2923902946145,29.74,"Female",-0.0592097236645503
9.29272648557413,29.75,"Female",0.908914266481671
9.29306256354738,29.76,"Female",-0.968915316646324
9.29339852861018,29.77,"Female",-1.3852613552371
9.29373438083836,29.78,"Female",-0.0404818903081081
9.29407012030768,29.79,"Female",-0.522855178501131
9.29440574709385,29.8,"Female",-0.170526315357544
9.29474126127247,29.81,"Female",3.76500979544661
9.29507666291908,29.82,"Female",1.52575131806942
9.29541195210915,29.83,"Female",-1.14351647340482
9.29574712891805,29.84,"Female",1.19776277400135
9.2960821934211,29.85,"Female",-1.19969813898847
9.29641714569354,29.86,"Female",-2.70786843670271
9.29675198581051,29.87,"Female",1.83245378616056
9.29708671384711,29.88,"Female",0.101209988542877
9.29742132987834,29.89,"Female",-0.0355520895981003
9.29775583397913,29.9,"Female",-1.19993403321375
9.29809022622435,29.91,"Female",1.7544769342543
9.29842450668877,29.92,"Female",0.160663471825262
9.2987586754471,29.93,"Female",1.82937567506024
9.29909273257397,29.94,"Female",0.391868621638416
9.29942667814395,29.95,"Female",0.713028955498783
9.29976051223151,29.96,"Female",-1.45268835773178
9.30009423491106,29.97,"Female",0.219799526702002
9.30042784625694,29.98,"Female",-1.75215761850945
9.30076134634341,29.99,"Female",-3.80797924927571
9.30109473524465,30,"Female",1.26364171150077
9.30142801303477,30.01,"Female",2.00045071522974
9.30176117978781,30.02,"Female",0.467252421977396
9.30209423557773,30.03,"Female",0.237326141264821
9.30242718047842,30.04,"Female",0.408625385938117
9.30276001456371,30.05,"Female",-2.92240197042532
9.30309273790732,30.06,"Female",-1.64967986201703
9.30342535058293,30.07,"Female",-1.16749383678137
9.30375785266413,30.08,"Female",-0.457154661851135
9.30409024422445,30.09,"Female",0.361810303298559
9.30442252533732,30.1,"Female",1.66485845129412
9.30475469607613,30.11,"Female",2.16680042920426
9.30508675651418,30.12,"Female",-0.139856883629396
9.3054187067247,30.13,"Female",0.77342750791553
9.30575054678084,30.14,"Female",-0.608119170217767
9.30608227675569,30.15,"Female",0.0323797885866134
9.30641389672225,30.16,"Female",1.13268535881191
9.30674540675346,30.17,"Female",0.495585819556867
9.3070768069222,30.18,"Female",-0.948088017681037
9.30740809730124,30.19,"Female",0.762104990781056
9.30773927796332,30.2,"Female",1.0485147412901
9.30807034898107,30.21,"Female",-1.17443476961646
9.30840131042708,30.22,"Female",0.538760078893229
9.30873216237386,30.23,"Female",1.19663315579668
9.30906290489382,30.24,"Female",0.973619584515551
9.30939353805934,30.25,"Female",-0.499981882741623
9.3097240619427,30.26,"Female",0.991257853434796
9.31005447661612,30.27,"Female",1.75274515095036
9.31038478215174,30.28,"Female",-1.7292170632506
9.31071497862164,30.29,"Female",-3.48896180220862
9.31104506609782,30.3,"Female",1.10374916285801
9.3113750446522,30.31,"Female",-1.42277836931802
9.31170491435666,30.32,"Female",-1.3460737475526
9.31203467528298,30.33,"Female",0.892499178983211
9.31236432750288,30.34,"Female",-2.36376840663717
9.312693871088,30.35,"Female",0.172202915838003
9.31302330610992,30.36,"Female",3.22611609062731
9.31335263264015,30.37,"Female",-1.84151472144782
9.31368185075012,30.38,"Female",-0.914013020305507
9.31401096051119,30.39,"Female",0.422243588466852
9.31433996199467,30.4,"Female",-0.034900403581529
9.31466885527177,30.41,"Female",-1.94118635708107
9.31499764041364,30.42,"Female",0.0222420067826234
9.31532631749137,30.43,"Female",-0.809824492723818
9.31565488657598,30.44,"Female",-1.76905589316814
9.3159833477384,30.45,"Female",1.23836297000198
9.31631170104951,30.46,"Female",2.21334725194558
9.31663994658011,30.47,"Female",-2.55017951872639
9.31696808440094,30.48,"Female",1.37986783098936
9.31729611458266,30.49,"Female",0.0317814771442627
9.31762403719586,30.5,"Female",0.483033582135249
9.31795185231107,30.51,"Female",-0.886547403773127
9.31827955999875,30.52,"Female",0.432990215802451
9.31860716032928,30.53,"Female",0.126529001529135
9.31893465337298,30.54,"Female",2.3728957855074
9.3192620392001,30.55,"Female",2.00746704325317
9.31958931788081,30.56,"Female",-0.861567549625066
9.31991648948523,30.57,"Female",-1.97169681183816
9.32024355408341,30.58,"Female",0.385088730893465
9.3205705117453,30.59,"Female",-2.35994079873746
9.32089736254083,30.6,"Female",0.46634245680604
9.32122410653981,30.61,"Female",-1.05543449795108
9.32155074381203,30.62,"Female",1.43484270208725
9.32187727442717,30.63,"Female",1.08207865563386
9.32220369845488,30.64,"Female",1.95349545163956
9.32253001596471,30.65,"Female",-1.1317758412719
9.32285622702616,30.66,"Female",2.57764935240819
9.32318233170865,30.67,"Female",-1.44225778293018
9.32350833008155,30.68,"Female",-2.16935141550682
9.32383422221414,30.69,"Female",-0.20440058698605
9.32416000817564,30.7,"Female",0.307872033124312
9.32448568803522,30.71,"Female",1.45436755894444
9.32481126186196,30.72,"Female",0.348840636623189
9.32513672972489,30.73,"Female",-1.51960132943389
9.32546209169294,30.74,"Female",0.917500897505927
9.32578734783502,30.75,"Female",-1.68424883536674
9.32611249821993,30.76,"Female",1.27726502988101
9.32643754291644,30.77,"Female",0.153182657245994
9.32676248199322,30.78,"Female",0.0341315169840871
9.3270873155189,30.79,"Female",-1.66567456476157
9.32741204356202,30.8,"Female",-1.3526206695773
9.32773666619107,30.81,"Female",1.15845577330682
9.32806118347446,30.82,"Female",0.19904260649076
9.32838559548055,30.83,"Female",-1.14836956259749
9.32870990227762,30.84,"Female",-0.0766463448323432
9.32903410393389,30.85,"Female",1.72018473063596
9.32935820051751,30.86,"Female",-1.02084926770686
9.32968219209656,30.87,"Female",-2.8911179967806
9.33000607873907,30.88,"Female",0.45780835817611
9.33032986051298,30.89,"Female",-0.363358547356244
9.33065353748619,30.9,"Female",-1.48531624954808
9.33097710972652,30.91,"Female",-1.43539938141565
9.33130057730171,30.92,"Female",-0.302355968448401
9.33162394027947,30.93,"Female",-0.52164758646458
9.33194719872741,30.94,"Female",-0.332154380874347
9.3322703527131,30.95,"Female",-0.776397736848558
9.33259340230402,30.96,"Female",0.374265063426483
9.3329163475676,30.97,"Female",-1.81084084003253
9.33323918857121,30.98,"Female",-1.6289131212724
9.33356192538215,30.99,"Female",2.1503698812753
9.33388455806764,31,"Female",1.0964577093579
9.33420708669485,31.01,"Female",-1.16048524517866
9.33452951133089,31.02,"Female",-2.1960355363111
9.33485183204278,31.03,"Female",-4.63416408691849
9.33517404889751,31.04,"Female",0.849157295346404
9.33549616196198,31.05,"Female",-0.231200352304386
9.33581817130303,31.06,"Female",0.0446525941109196
9.33614007698745,31.07,"Female",-0.248436407925735
9.33646187908194,31.08,"Female",-0.611667584388594
9.33678357765315,31.09,"Female",1.0496054396224
9.33710517276768,31.1,"Female",0.125341148156761
9.33742666449204,31.11,"Female",0.558025738320191
9.33774805289268,31.12,"Female",-0.50901029275758
9.33806933803601,31.13,"Female",0.574781867700739
9.33839051998834,31.14,"Female",-0.0308491282431837
9.33871159881595,31.15,"Female",-0.229588812025155
9.33903257458504,31.16,"Female",-0.0117741883930913
9.33935344736174,31.17,"Female",0.622285001105873
9.33967421721212,31.18,"Female",-2.15621888770483
9.3399948842022,31.19,"Female",-3.24978720102502
9.34031544839793,31.2,"Female",0.301979525866312
9.34063590986518,31.21,"Female",-1.00027695875966
9.34095626866978,31.22,"Female",-3.07228423848701
9.34127652487748,31.23,"Female",0.241441468174215
9.34159667855398,31.24,"Female",-1.46866053672596
9.3419167297649,31.25,"Female",0.531323949862125
9.34223667857582,31.26,"Female",-0.0292372163398126
9.34255652505224,31.27,"Female",0.55795957247528
